title,category,brand_name,short_description,product_url,image_url,social_proof,rating_score,review_count,price,badges
Volume Boost,Saç Spreyi,Marlies Möller,Spray 125ml Şekillendirici Sprey,https://www.trendyol.com/marlies-moller/volume-boost-spray-125ml-sekillendirici-sprey-p-3270774?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/17569c4c-a1c2-3ad8-840d-1f2ccae9c8d2/1_org.jpg,,5.0,1,"1.389,40 TL",['Birlikte Al Kazan']
N/A,Saç Spreyi,Marlies Möller,Defining Styling Gel 150 ml Şekillendirici Jel,https://www.trendyol.com/marlies-moller/perfect-curl-defining-styling-gel-150-ml-sekillendirici-jel-p-3270756?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/d89b2e35-8b7e-3ec9-a861-9af4bd093fae/1_org.jpg,,N/A,N/A,"1.489,40 TL",['Birlikte Al Kazan']
Brilliance,Saç Spreyi,Marlies Möller,Colour Seal Conditioning Spray 125 ml Bakım Spreyi,https://www.trendyol.com/marlies-moller/brilliance-colour-seal-conditioning-spray-125-ml-bakim-spreyi-p-3270746?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/e8a9183f-fb57-323f-a6d3-234928c01849/1_org.jpg,,5.0,1,1.475 TL,['Birlikte Al Kazan']
N/A,Saç Spreyi,Sachajuan,Control 300 ml Saç Spreyi,https://www.trendyol.com/sachajuan/hairspray-strong-control-300-ml-sac-spreyi-p-2223587?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1473/product/media/images/prod/QC/20240811/01/dc9aa30b-49d3-3978-be65-0fcd29324b2a/1_org.jpg,,N/A,N/A,1.280 TL,['Birlikte Al Kazan']
Ocean Mist 150 Ml,Saç Spreyi,Sachajuan,Saç Spreyi,https://www.trendyol.com/sachajuan/ocean-mist-150-ml-sac-spreyi-p-2223266?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty26/product/media/images/20201123/6/30328279/12238807/1/1_org.jpg,,4.7,3,1.949 TL,['Birlikte Al Kazan']
Sauvage After Shave,Tıraş Sonrası Ürün,Dior,Lotion 100 ml After Shave Lotion,https://www.trendyol.com/dior/sauvage-after-shave-lotion-100-ml-tiras-sonrasi-losyon-p-3231242?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/93e67d4d-ac75-3f51-9a82-7f076b82e6eb/1_org.jpg,1048 peopleliked it!1048 peopleliked it!,4.0,4,"2,805TL",['Buy and Win Together']
Homme 100 ml Aftershave,Tıraş Sonrası Ürün,Dior,After Lotion 3348900662674,https://www.trendyol.com/dior/homme-100-ml-tiras-sonrasi-losyon-3348900662674-p-2379025?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/665a376c-ab1e-3449-a625-226e8f302ccc/1_org.jpg,,5.0,1,"3,386.56TL",['Buy and Win Together']
N/A,Tıraş Sonrası Ürün,Clinique,ml 20714125622,https://www.trendyol.com/clinique/cfm-tiras-kremi-125-ml-20714125622-p-2298501?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/cc509dfa-43ba-3ca0-980f-d40d75793f16/1_org.jpg,,N/A,N/A,"1,086.76TL",['Buy and Win Together']
N/A,Tıraş Sonrası Ürün,Clarins,Shave Soothing Gel 75ml After Shave Soothing Gel,https://www.trendyol.com/clarins/clarinsmen-after-shave-soothing-gel-75ml-tras-sonrasi-yatistirici-p-777479384?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/9c0cdf21-5248-319f-8408-b84a15962e65/1_org.jpg,,N/A,N/A,"2,227.18TL","['Buy More Pay Less', 'Buy and Win Together']"
N/A,Tıraş Sonrası Ürün,Clarins,Shave and Beard Oil,https://www.trendyol.com/clarins/men-shave-beard-oil-tiras-ve-sakal-yagi-p-768094084?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/fb08067e-f8fa-3a16-9dd4-12a22e74f0b3/1_org.jpg,,N/A,N/A,"1,804.96TL",['Buy and Win Together']
N/A,Tıraş Sonrası Ürün,Clarins,Energizer 100ml. New Box,https://www.trendyol.com/clarins/men-after-shave-energizer-100ml-new-box-p-33295882?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1393/product/media/images/prod/QC/20240630/18/ef10d0bf-652a-3dd1-9a7b-f49b71f890c0/1_org.jpg,,N/A,N/A,"2,344.40TL",['Buy and Win Together']
N/A,Tıraş Sonrası Ürün,Clarins,Soothing Toner 100 ml After Shave Care,https://www.trendyol.com/clarins/men-after-shave-soothing-toner-100-ml-tiras-sonrasi-bakim-p-767783723?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1009/product/media/images/prod/SPM/PIM/20231005/13/7682fd55-814c-336b-bb76-c8dbb8057c03/1_org.jpg,,N/A,N/A,"2,344.40TL",['Buy and Win Together']
Hair Styling,Saç Şekillendirici Krem ve Wax,Sachajuan,Cream - Styling Cream 125 ml 7350016331685,https://www.trendyol.com/sachajuan/sac-sekillendirici-krem-styling-krem-125-ml-7350016331685-p-2223296?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/9471c65f-0363-3580-9a98-4fbd4b8c73df/1_org.jpg,,5.0,2,"1,281.55TL",['Buy and Win Together']
Hair,Saç Şekillendirici Krem ve Wax,Marlies Moller,Flexible Styling Foam 200 ml 7622500256638,https://www.trendyol.com/marlies-moller/sac-sekillendirici-kopuk-flexible-styling-foam-200-ml-7622500256638-p-4827057?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/2e8be653-8768-3430-a59c-10c6eb62a1d0/1_org.jpg,,5.0,1,"1,800TL",['Buy and Win Together']
N/A,Saç Şekillendirici Krem ve Wax,Rene Furterer,Gel - Fioravanti Anti Frizz Gel 150 ml 3282779027168,https://www.trendyol.com/rene-furterer/parlaklik-veren-jel-fioravanti-anti-frizz-gel-150-ml-3282779027168-p-5476706?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/45ca16e7-5642-30d1-8305-a5d565b26d55/1_org.jpg,,N/A,N/A,577.50TL,['Buy and Win Together']
N/A,Saç Şekillendirici Krem ve Wax,Rene Furterer,Gel - Styling Gel 125 ml 3282779049986,https://www.trendyol.com/rene-furterer/sekillendirici-jel-styling-gel-125-ml-3282779049986-p-5476701?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/7b78cf06-b931-37c0-ab20-c6b372c78fa6/1_org.jpg,,N/A,N/A,577.50TL,['Buy and Win Together']
Style Gel,Saç Şekillendirici Krem ve Wax,Rene Furterer,Vegetal Fixant 150 ml,https://www.trendyol.com/rene-furterer/style-gel-vegetal-fixant-150-ml-p-1816696?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1393/product/media/images/prod/QC/20240701/15/e0840bbe-76f0-358a-93b7-fe0586d5c468/1_org.jpg,,5.0,1,577.50TL,['Buy and Win Together']
N/A,Saç Şekillendirici Krem ve Wax,Marlies Moller,Activating Spray Styling Spray,https://www.trendyol.com/marlies-moller/curl-activating-spray-sekillendirici-sprey-p-211106482?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/e8ad007e-dfeb-3c29-9dc2-2307dfe92281/1_org.jpg,,N/A,N/A,"1,856.56TL",['Buy and Win Together']
N/A,Saç Şekillendirici Krem ve Wax,Marlies Moller,Styling Gel - Design Styling Gel 100 ml 7622500256669,https://www.trendyol.com/marlies-moller/sac-sekillendirici-jel-design-styling-gel-100-ml-7622500256669-p-4827110?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/718d36a9-47af-3db7-a4ba-8414c36b6885/1_org.jpg,,N/A,N/A,"1,408.40TL",['Buy and Win Together']
N/A,Saç Fırçası ve Tarak,Marlies Moller,Hair Brush Travel Allround Brush 9007867271216,https://www.trendyol.com/marlies-moller/seyahat-boy-sac-fircasi-travel-allround-brush-9007867271216-p-3270790?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/93821ad0-3fea-334f-8ec4-a4dd81d5f152/1_org.jpg,,N/A,N/A,"3,484.96TL",['Buy and Win Together']
Allround Hair,Saç Fırçası ve Tarak,Marlies Moller,Brush Natural Bristle Handmade Hair Brush,https://www.trendyol.com/marlies-moller/allround-hair-brush-dogal-kil-el-yapimi-sac-fircasi-p-3270788?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/9cff4ca2-ec61-3e81-9dad-cb77bd61f882/1_org.jpg,595 peopleliked it!595 peopleliked it!,5.0,3,"3,900TL",['Buy and Win Together']
N/A,Saç Fırçası ve Tarak,Marlies Moller,Travel Hair Scalp Brush 7622500271204,https://www.trendyol.com/marlies-moller/sac-fircasi-travel-hair-scalp-brush-7622500271204-p-4827112?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/a8062b80-cbe5-3f8e-8bd7-603a1f7bbd18/1_org.jpg,,N/A,N/A,"3,600TL",['Buy and Win Together']
Travel Boy,Saç Fırçası ve Tarak,Marlies Moller,Hair Brush Travel New Classic Brush 9007867271209,https://www.trendyol.com/marlies-moller/seyahat-boy-sac-fircasi-travel-new-classic-brush-9007867271209-p-3270789?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/42a25179-8fe8-3470-ae47-a23629f5fcb8/1_org.jpg,,3.0,2,"3,600TL",['Buy and Win Together']
N/A,Saç Fırçası ve Tarak,Marlies Möller,Comb For - Allround Curl Comb 9007867257678,https://www.trendyol.com/marlies-moller/bukleli-saclar-icin-tarak-allround-curl-comb-9007867257678-p-3270780?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/63abcc3b-7ac7-3abf-9458-5f0188a52ae1/1_org.jpg,253 peopleliked it!253 peopleliked it!,N/A,N/A,"1,485.40TL",['Buy and Win Together']
Clarifying Lotion,Tonik,Clinique,Purifying Lotion Tonic 2,https://www.trendyol.com/clinique/clarifying-lotion-arindirici-losyon-tonik-2-p-759183?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1408/product/media/images/prod/QC/20240708/16/14d71b84-d61f-34b3-9ef2-28dfcdf48d53/1_org.jpg,16.1B peopleliked it!16.1B peopleliked it!,4.6,293,"1,839.40TL",['Buy and Win Together']
Purifying Toner,Tonik,Clinique,Clarifiante 4 200 ml 020714462789,https://www.trendyol.com/clinique/arindirici-tonik-clarifiante-4-200-ml-020714462789-p-2298465?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/f65103ed-450f-3934-b11c-9998d1606a70/1_org.jpg,114 peopleliked it!114 peopleliked it!,4.0,1,"1,155.40TL",['Buy and Win Together']
Clarifying Lotion -,Tonik,Clinique,Purifying Lotion 400 Ml No:4,https://www.trendyol.com/clinique/clarifying-lotion-arindirici-losyon-400-ml-no-4-p-759184?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1409/product/media/images/prod/QC/20240708/16/d511bcf3-0c28-38f4-b4a2-163329d987e8/1_org.jpg,1403 peopleliked it!1403 peopleliked it!,4.7,27,"1,745TL",['Buy and Win Together']
Purifying Toner,Tonik,Clinique,Clarifiante 2 200 ml 20714462765,https://www.trendyol.com/clinique/arindirici-tonik-clarifiante-2-200-ml-20714462765-p-2298464?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1393/product/media/images/prod/QC/20240701/13/83de4385-b132-3b6b-bd16-831850fd6590/1_org.jpg,914 peopleliked it!914 peopleliked it!,4.7,16,"1,100.01TL",['Buy and Win Together']
Purifying Toning,Tonik,Clarins,Lotion 200 ml Purifying Lotion,https://www.trendyol.com/clarins/purifying-toning-lotion-200-ml-arindirici-losyon-p-87144731?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1234/product/media/images/prod/SPM/PIM/20240401/09/47913985-4645-3359-a541-fc395300d47d/1_org.jpg,601 peopleliked it!601 peopleliked it!,4.7,7,"1,312TL","['Buy More Pay Less', 'Buy and Win Together']"
Purifying Toner,Tonik,Clinique,Clarifiante 3 200 ml 020714462772,https://www.trendyol.com/clinique/arindirici-tonik-clarifiante-3-200-ml-020714462772-p-2462549?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/06/a52d9a47-bbd7-3c57-887c-76b43064bfa4/1_org.jpg,200 peopleliked it!200 peopleliked it!,5.0,2,"1,155.40TL",['Buy and Win Together']
Micro Essence,Tonik,Estee Lauder,Bio Ferment Treatment Lotion Skin Care Lotion 200 ml,https://www.trendyol.com/estee-lauder/micro-essence-bio-ferment-treatment-lotion-cilt-bakim-losyonu-200-ml-p-283919969?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/89c1aa89-a306-32f4-a7ef-6b4fea92c7ba/1_org.jpg,730 peopleliked it!730 peopleliked it!,5.0,4,"5,447.40TL",['Buy and Win Together']
Hydrating Toning,Tonik,Clarins,Lotion 200 ml Moisturizing Lotion,https://www.trendyol.com/clarins/hydrating-toning-lotion-200-ml-nemlendirici-losyon-p-87074600?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1233/product/media/images/prod/SPM/PIM/20240401/09/bc2a675e-54c4-3417-9a78-39131cc7843a/1_org.jpg,678 peopleliked it!678 peopleliked it!,4.9,13,"1,182.80TL","['Buy More Pay Less', 'Buy and Win Together']"
Soothing Toning,Tonik,Clarins,Lotion 200ml Cleansing Lotion,https://www.trendyol.com/clarins/soothing-toning-lotion-200ml-temizleyici-losyon-p-89089888?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1234/product/media/images/prod/SPM/PIM/20240401/09/d8a0bdf1-91c8-37e9-a056-c498327c6a32/1_org.jpg,450 peopleliked it!450 peopleliked it!,4.6,11,"1,312TL","['Buy More Pay Less', 'Buy and Win Together']"
Clinique Clari Lot,Tonik,Clinique,1.0 Taste 400ml,https://www.trendyol.com/clinique/clinique-clari-lot-1-0-tade-400ml-p-52462902?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/a89ddf96-a289-3129-8c76-8f5d5bb1a1de/1_org.jpg,,5.0,3,"1,600TL",['Buy and Win Together']
N/A,Tonik,Clinique,115ml/3.9fl oz,https://www.trendyol.com/clinique/drmtcly-dift-jelly-115ml-3-9floz-p-52452834?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/b89365d5-7a81-3c33-80ad-1b3828f99b00/1_org.jpg,,N/A,N/A,"2,719.50TL",['Buy and Win Together']
N/A,Tonik,Clarins,"Soothing, Moisturizing, Purifying Tonic Lotion for Skin 400 Ml",https://www.trendyol.com/clarins/karma-ve-yagli-ciltler-icin-yatistirici-nemlendirici-arindirici-alkolsuz-tonik-losyon-400-ml-p-790723625?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/d2cf91fc-c80b-3c30-bc9f-702ab962b116/1_org.jpg,,N/A,N/A,"2,400TL",['Buy and Win Together']
N/A,Tonik,Clarins,Purifying Matifying Toner Purifying Matifying Toner 200 ml,https://www.trendyol.com/clarins/my-clarins-clear-out-purifying-matifying-toner-arindiran-matlastiran-tonik-200-ml-p-737921500?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty954/product/media/images/20230620/9/387240506/970657881/1/1_org.jpg,,N/A,N/A,"1,390TL","['Buy More Pay Less', 'Buy and Win Together']"
Tonic Hydrating,Tonik,Clarins,Lotion 400 ml,https://www.trendyol.com/clarins/tonik-hydrating-lotion-400-ml-p-115736392?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty127/product/media/images/20210612/4/99406026/187072087/0/0_org.jpg,242 peopleliked it!242 peopleliked it!,4.9,8,"1,938.40TL",['Buy and Win Together']
Unisex Nutri-lumière,Tonik,Clarins,Treatment Essence Tonic 200 ml,https://www.trendyol.com/clarins/unisex-nutri-lumiere-treatment-essence-tonik-200-ml-p-46367677?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty150/product/media/images/20210730/17/114127863/81637479/1/1_org.jpg,,5.0,1,2.345TL,['Buy and Win Together']
Lotion -,Tonik,Estee Lauder,Revitalizing Supreme+ Bright Anti-Stain Care Lotion Giving a Bright Appearance 100ml,https://www.trendyol.com/estee-lauder/losyon-revitalizing-supreme-bright-aydinlik-gorunum-veren-leke-karsiti-bakim-losyonu-100ml-p-247400423?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1409/product/media/images/prod/QC/20240709/00/be1fedef-9bfd-36ee-adaa-93e1446f9dda/1_org.jpg,307 peopleliked it!307 peopleliked it!,4.0,2,"5,051.40TL",['Buy and Win Together']
One-step Facial,Tonik,Clarins,Cleanser 200 ml Facial Cleanser,https://www.trendyol.com/clarins/one-step-facial-cleanser-200-ml-yuz-temizleyici-p-2324283?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty400/product/media/images/20220415/14/92575409/2279333/1/1_org.jpg,113 peopleliked it!113 peopleliked it!,4.5,2,"1,364.40TL","['Buy More Pay Less', 'Buy and Win Together']"
One-step Facial,Tonik,Clarins,Cleanser 200 ml Facial Cleanser,https://www.trendyol.com/clarins/one-step-facial-cleanser-200-ml-yuz-temizleyici-p-52296575?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty611/product/media/images/20221125/13/221373739/92801196/1/1_org.jpg,,5.0,1,"1,364.40TL","['Buy More Pay Less', 'Buy and Win Together']"
N/A,Makyaj Bazı,Clarins,Primer 30ml,https://www.trendyol.com/clarins/limited-edition-sos-primer-30ml-p-832589295?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1347/product/media/images/prod/QC/20240603/13/bf4581a5-f166-3961-8430-26a654a7f1c0/1_org.jpg,,N/A,N/A,"1,680TL",['Buy and Win Together']
For All Skin Types,Makyaj Bazı,Clarins,Makeup Base - Instant Smooth Perfecting Touch 15 Ml 3380814700219,https://www.trendyol.com/clarins/tum-ciltler-icin-makyaj-bazi-instant-smooth-perfecting-touch-15-ml-3380814700219-p-2324420?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty343/product/media/images/20220226/14/58984274/12472734/1/1_org.jpg,458 peopleliked it!458 peopleliked it!,4.8,8,"1,498.40TL","['Buy More Pay Less', 'Buy and Win Together']"
N/A,Makyaj Bazı,Guerlain,Mascara Set,https://www.trendyol.com/guerlain/cils-d-enfer-xmas-maskara-set-p-74634273?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/0b53f339-6c79-3e2f-9a74-738942e15fe1/1_org.jpg,,N/A,N/A,"2,478.40TL",['Buy and Win Together']
Lor Primer Base 30,Makyaj Bazı,Guerlain,ml Makeup Base,https://www.trendyol.com/guerlain/lor-primer-base-30-ml-makyaj-bazi-p-1894078?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty181/product/media/images/20210924/22/136266086/11645054/1/1_org.jpg,243 peopleliked it!243 peopleliked it!,5.0,1,"5,200TL",['Buy and Win Together']
CC Makeup Base - CC,Makyaj Bazı,Clarins,Primer 30 ml 05 Lavender 3380810185386,https://www.trendyol.com/clarins/cc-makyaj-bazi-cc-primer-30-ml-05-lavender-3380810185386-p-3270428?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty183/product/media/images/20210927/16/136846128/14710905/1/1_org.jpg,187 peopleliked it!187 peopleliked it!,5.0,4,"1,430.40TL","['Buy More Pay Less', 'Buy and Win Together']"
Beauty Flash Balm,Makyaj Bazı,Clarins,50ml.,https://www.trendyol.com/clarins/beauty-flash-balm-50ml-p-316216554?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1276/product/media/images/prod/SPM/PIM/20240426/13/1a18e021-8d2a-357c-8999-18ea0e805528/1_org.jpg,102 peopleliked it!102 peopleliked it!,5.0,3,"1,693.50TL",['Buy and Win Together']
Make-up Base - Instant,Makyaj Bazı,Clarins,Light Illum. Base 03 Peach 30 ml 3380814064311,https://www.trendyol.com/clarins/makyaj-bazi-instant-light-illum-base-03-peach-30-ml-3380814064311-p-2324290?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty55/product/media/images/20210114/10/53087536/4921112/1/1_org.jpg,,3.5,2,"2,200TL",['Buy and Win Together']
N/A,Makyaj Bazı,Clarins,Lipstick,https://www.trendyol.com/clarins/joli-rouge-velvet-713-ruj-p-166622660?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty172/product/media/images/20210907/17/127245255/238602194/1/1_org.jpg,,N/A,N/A,"1,764.40TL",['Buy and Win Together']
N/A,Makyaj Bazı,Clarins,N/A,https://www.trendyol.com/clarins/fondoten-p-43881094?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty43/product/media/images/20210103/17/44815096/77786248/1/1_org.jpg,,N/A,N/A,"1,560TL",['Buy and Win Together']
Make-up Base,Makyaj Bazı,Clarins,N/A,https://www.trendyol.com/clarins/makyaj-bazi-p-2324508?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty43/product/media/images/20210317/12/73004089/12472820/1/1_org.jpg,179 peopleliked it!179 peopleliked it!,4.2,6,"3,045.40TL",['Buy and Win Together']
Mascara Base -,Makyaj Bazı,Estee Lauder,"Little Black Primer™ Color: 01 Black, Color, Strengthen, Prime",https://www.trendyol.com/estee-lauder/maskara-bazi-little-black-primer-renk-01-black-siyah-renklendirme-guclendirme-hazirlama-p-1177709?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1407/product/media/images/prod/QC/20240708/16/92a39706-5f1b-34a9-9789-f639c046498a/1_org.jpg,903 peopleliked it!903 peopleliked it!,4.1,34,"1,119.40TL",['Buy and Win Together']
Meteorites Base 30,Makyaj Bazı,Guerlain,ml Makeup Base,https://www.trendyol.com/guerlain/meteorites-base-30-ml-makyaj-bazi-p-1815713?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/e84ce002-a3c2-3137-9af4-576e55b9f695/1_org.jpg,474 peopleliked it!474 peopleliked it!,5.0,2,"3,458.05TL",['Buy and Win Together']
N/A,Makyaj Bazı,Clarins,Some 7 Mocha 3380810185416,https://www.trendyol.com/clarins/sos-primer-makyaj-bazi-7-mocha-3380810185416-p-32597962?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty93/product/media/images/20210404/14/14e6b1db/58716167/1/1_org.jpg,,N/A,N/A,"1,680TL",['Buy and Win Together']
